step,coverage_dm,potential_dm,movement_dm,coverage_sdmd,potential_sdmd,movement_sdmd
0,0.0,3.446736676830582,0.0,0.0,3.446736676830582,0.0
100,0.9976976208749041,3.4219567783636324,6.375361114612504e-05,7.214121258633922,2.976390956134129,0.0005791045942297781
200,1.765157329240215,3.3987846423321746,6.0275304624609535e-05,14.54336147352264,2.592230446378612,0.0005301774046236838
300,2.6477359938603224,3.3771454711274496,5.7131951871339575e-05,21.987720644666155,2.295500949746354,0.00046340522155847747
400,3.453568687643899,3.3569407645567093,5.425326943227658e-05,27.20644666155027,2.0611457934972153,0.00040239089142242126
500,4.22102839600921,3.3380858233649966,5.164085220961924e-05,32.00306983883346,1.8680144166257164,0.00035244568343910344
600,5.180353031465848,3.3204736122548995,4.926455687663286e-05,36.22409823484267,1.7069928388408093,0.00030843342106143663
700,5.564082885648504,3.303991034314713,4.711794152228967e-05,39.6392939370683,1.5731682349450036,0.0002691089397234212
800,5.947812739831159,3.288499638506915,4.51893830188724e-05,42.86262471220261,1.4618840415853687,0.0002355431022406752
900,6.523407521105142,3.2738648690985817,4.345472821312181e-05,45.4336147352264,1.3685339663019527,0.00020846573117215073
1000,7.022256331542594,3.2599707281181036,4.18857620602263e-05,47.7743668457406,1.2900221603305397,0.00018552893310405406
1100,7.482732156561781,3.246721992452662,4.045129583518543e-05,49.616270145817346,1.223481687759192,0.00016600634404185822
1200,7.943207981580967,3.2340448077162756,3.912375061811673e-05,51.80353031465848,1.1681807495545882,0.0001467955088245227
1300,8.365310821181888,3.2218822816346964,3.788806391115472e-05,53.5686876438987,1.1222038321161583,0.00013085699276402092
1400,8.710667689946277,3.2101859774972468,3.673691653701341e-05,54.98848810437452,1.0829172758536192,0.0001184640717856613
1500,9.017651573292403,3.198913052624756,3.566105802082698e-05,56.52340752110514,1.048242094839028,0.0001092670598979563
1600,9.439754412893324,3.188030722786966,3.4646341460713024e-05,57.29086722947045,1.0173760732099595,0.00010146946682998358
1700,9.669992325402916,3.177525644184619,3.3667082273825876e-05,58.019953952417495,0.9905419699540933,9.40419717323741e-05
1800,9.861857252494245,3.1674130603127626,3.2694366897525506e-05,58.825786646201074,0.9666778622920327,8.762827973003534e-05
1900,10.207214121258634,3.1577200164845736,3.172780225166322e-05,59.823484267075976,0.9447827635067108,8.251726573927435e-05
2000,10.437452033768228,3.148450669746432,3.078780394327834e-05,60.629316960859555,0.9236261158096076,7.944655911537966e-05
2100,10.859554873369149,3.1395848452723283,2.9882686590946528e-05,61.16653875671527,0.9033046414259316,7.550447992685641e-05
2200,11.28165771297007,3.131093586937424,2.9011636341914387e-05,61.742133537989254,0.8858342196040041,7.034376359115443e-05
2300,11.473522640061397,3.1229443039163693,2.8175787395246884e-05,62.54796623177283,0.8705587990970741,6.609261258704839e-05
2400,11.627014581734459,3.1150990865190535,2.737877304350855e-05,63.00844205679202,0.8568401978213754,6.260811737191607e-05
2500,11.70376055257099,3.10751646810732,2.6621165409704954e-05,63.66078280890253,0.8443744397396918,5.947513844762722e-05
2600,11.97237145049885,3.1001784573943705,2.5874206816094835e-05,64.00613967766692,0.8329811546134618,5.660357702059577e-05
2700,12.202609363008442,3.093144927004252,2.5080980662211173e-05,64.38986953184958,0.8224463605187973,5.405679573870379e-05
2800,12.317728319263239,3.086487332155805,2.4276464357354475e-05,64.85034535686876,0.8127456681808614,5.167063874364555e-05
2900,12.4712202609363,3.080175757030225,2.3522355893868957e-05,65.42594013814275,0.8039260640508715,4.9414619129595775e-05
3000,12.73983115886416,3.074141437167677,2.282259591225673e-05,65.73292402148887,0.7958511616825273,4.742448149351205e-05
