step,coverage_dm,potential_dm,movement_dm,coverage_sdmd,potential_sdmd,movement_sdmd
0,0.0,3.4652585515588132,0.0,0.0,3.4652585515588132,0.0
100,1.3328255902513328,3.453798676465972,7.485009267373453e-05,6.092916984006093,3.0211506005830318,0.0005447478834618225
200,2.1706016755521707,3.4434108617557877,6.9038755735275e-05,13.0997715156131,2.658086588089971,0.0004976063716671176
300,3.274942878903275,3.434069292976694,6.40297849957053e-05,19.535415079969535,2.374131014105446,0.00043750727200935364
400,4.112718964204113,3.425716581893846,5.971531049057651e-05,25.05712109672506,2.1500747777658606,0.0003777980007084472
500,4.493526275704493,3.418269194910044,5.600332701635078e-05,28.94135567402894,1.9684531582563771,0.0003249259779933877
600,5.331302361005331,3.4116336503181137,5.2778208901430966e-05,33.28255902513328,1.8176827981334402,0.0002808367717465624
700,6.092916984006093,3.4057472242634135,4.9947431440376624e-05,36.25285605483625,1.6905792646388487,0.000245285728348237
800,6.5118050266565115,3.4005208665748867,4.7466381546435826e-05,39.07083015993907,1.5828145817230335,0.00021513755829556859
900,6.816450875856816,3.395845923743687,4.527772132659595e-05,41.622239146991625,1.4908643748368164,0.00018960471626457007
1000,7.387661843107388,3.3916341279064754,4.3322074280591e-05,43.67859862909368,1.4116371090578355,0.00016879534682155784
1100,7.8827113480578825,3.3878337795611033,4.1539856558760806e-05,45.12566641279513,1.343403369474047,0.00015129723739720573
1200,8.377760853008377,3.384431810038868,3.9882433201056836e-05,47.02970297029703,1.284153252480843,0.00013724271326429963
1300,8.796648895658796,3.3814437656681644,3.8316807363767215e-05,48.43869002284844,1.2330873219612435,0.00012447258639947386
1400,9.063214013709063,3.378902844237915,3.682018844789326e-05,49.80959634424981,1.1897436639313412,0.00011259578544385315
1500,9.367859862909368,3.376823224809875,3.539972366650765e-05,51.02817974105103,1.1525995104207067,0.00010271136986901024
1600,9.558263518659558,3.375175677796509,3.4063276064838926e-05,52.20868240670221,1.1208657335830599,9.350033460982041e-05
1700,9.672505712109672,3.3739142814983367,3.2801722808702526e-05,53.236862147753236,1.0935827798070141,8.575817006007522e-05
1800,10.015232292460015,3.3729988165138094,3.160113968757068e-05,53.76999238385377,1.0695864378307605,7.95552658974407e-05
1900,10.357958872810357,3.3723981314786102,3.0452780665301574e-05,54.22696115765423,1.0486325132257281,7.35346754606015e-05
2000,10.624523990860624,3.372088372351152,2.9350041469406277e-05,54.91241431835491,1.0303208338923788,6.853277427253153e-05
2100,10.73876618431074,3.372053196807451,2.8285879504636215e-05,55.33130236100533,1.0138785274266624,6.453735179335009e-05
2200,10.891089108910892,3.3722862623533714,2.7253583556469865e-05,55.78827113480579,0.998754227026368,6.130348161919067e-05
2300,11.11957349581112,3.372790006084049,2.6249763952333928e-05,56.51180502665651,0.9849358030385806,5.8276862318628845e-05
2400,11.424219345011425,3.373566264455547,2.5279186187170783e-05,57.12109672505712,0.9725882279373964,5.547147931058444e-05
2500,11.652703731911652,3.3746080683078095,2.4348034335892668e-05,57.42574257425743,0.9613447551791071,5.316877738806994e-05
2600,11.881188118811881,3.375901265574773,2.345895712140277e-05,57.8065498857578,0.950798113274646,5.112227102161634e-05
2700,12.147753236862147,3.3774301023896003,2.26123190902868e-05,58.18735719725819,0.9414015971449701,4.87206894944768e-05
2800,12.376237623762377,3.379180356604031,2.180719047235035e-05,58.45392231530845,0.9331560681365255,4.6361241694881664e-05
2900,12.604722010662604,3.3811397795596303,2.1043029471633113e-05,58.72048743335872,0.9255244016342943,4.466893071230038e-05
3000,12.68088347296268,3.3832973826537187,2.031870172461678e-05,58.987052551408986,0.9180375504405228,4.3465835819876457e-05
