step,coverage_dm,potential_dm,movement_dm,coverage_sdmd,potential_sdmd,movement_sdmd
0,0.0,3.405566627120575,0.0,0.0,3.405566627120575,0.0
100,21.387504791107705,2.0804602612244274,0.0008703738532594744,87.27481793790724,0.38722385691106115,0.0007634301444565478
200,22.690686086623227,1.8832404834742842,0.00041628703659737774,89.03794557301649,0.3482258030831941,0.0004247991696050141
300,22.729014948256037,1.8141246862743083,0.00027218579614421374,88.99961671138367,0.332838348125342,0.00040514544095198715
400,22.61402836335761,1.772122958297868,0.00022023596655958123,89.03794557301649,0.33020757954058866,0.00033261190102478665
500,22.767343809888846,1.7507787793363312,0.00017659507999945198,89.38290532771177,0.33052535020396406,0.00036155626935431833
600,22.53737064009199,1.7366056808731674,0.00016374925559157165,89.26791874281334,0.32606226842622565,0.00032531544738415203
700,22.345726331927942,1.7299491825032938,0.00015251899823038093,89.26791874281334,0.32635028362841145,0.00034109553552996166
800,22.230739747029514,1.721552252076434,0.0001442804365890469,89.34457646607896,0.32567481588144437,0.0003167794476690067
900,22.154082023763895,1.7207810563425923,0.00013929003482994435,89.61287849750862,0.32146469442799874,0.0003404888494845257
1000,22.230739747029514,1.7149545206416141,0.00013564152893158545,89.4978919126102,0.31753014568128335,0.0003682307166158776
1100,22.154082023763895,1.7177192886480959,0.00013395584877514414,88.73131467995401,0.31726785971839194,0.00030352472329270633
1200,22.5756995017248,1.7138094537594137,0.00013942574945639114,89.57454963587581,0.31761205700377243,0.00033584506590859757
1300,22.767343809888846,1.715442677429277,0.00013847881390803134,89.38290532771177,0.3173798089242771,0.0003124990841185457
1400,22.42238405519356,1.7174253295779698,0.00013228518846429067,89.34457646607896,0.317261523733963,0.00035324740937080955
1500,22.077424300498276,1.7159729815554339,0.00013106872340575985,89.19126101954772,0.31247957548029515,0.00034956764208285207
1600,22.077424300498276,1.7192957775838806,0.00013044996613454816,89.34457646607896,0.31244840362530546,0.00032426678960922883
1700,22.230739747029514,1.7214762994310295,0.00013321676714193124,89.57454963587581,0.31271803759162364,0.00033510962617330526
1800,22.38405519356075,1.7207112333029522,0.00013434388745828848,89.65120735914144,0.3124992473305289,0.0003317399580856745
1900,22.42238405519356,1.720638372295309,0.00013289432249238357,89.38290532771177,0.3128748951255293,0.0003652876159639724
2000,22.115753162131085,1.7225768544624176,0.0001300606654861441,89.03794557301649,0.31270480879912177,0.00031865918246425985
2100,22.115753162131085,1.723239550649448,0.0001310756937473694,89.61287849750862,0.31292323215715995,0.00035983879436991064
2200,22.49904177845918,1.7272486196726469,0.0001328898868850805,89.38290532771177,0.31264198010856836,0.0003176842674127977
2300,22.61402836335761,1.7315548054629086,0.00012894103404970415,89.57454963587581,0.3126725683963948,0.00031341673355769035
2400,22.53737064009199,1.7357383863281677,0.00013513752951610855,89.65120735914144,0.31268036825535844,0.00032940908968205954
2500,22.345726331927942,1.74021311918585,0.00012802069308448231,89.34457646607896,0.31255636909087176,0.0003126893443958597
2600,22.53737064009199,1.7423945071295914,0.000129286651457777,89.536220774243,0.31240976663390063,0.0003155289852797929
2700,22.192410885396704,1.7461979312647233,0.00013012813871845672,89.1529321579149,0.31229030479878594,0.00032261071062512984
2800,22.269068608662323,1.7492734274275996,0.00013037214871562,89.03794557301649,0.31214895512711277,0.0002984172267345813
2900,22.61402836335761,1.750107229087395,0.00013086865550028458,89.61287849750862,0.31172297923346715,0.0003199577648315653
3000,22.49904177845918,1.7487773796712234,0.00013203978904067365,89.42123418934457,0.30599872962404706,0.00033516390550703814
