step,coverage_dm,potential_dm,movement_dm,coverage_sdmd,potential_sdmd,movement_sdmd
0,0.0,3.4412948903686362,0.0,0.0,3.4412948903686362,0.0
100,0.6965944272445821,3.435644449050458,4.243371290487267e-05,3.4055727554179565,3.193148559837071,0.00029944519425376625
200,1.5092879256965945,3.430147181666093,4.057142524953948e-05,7.430340557275541,2.9645525628510847,0.0002934244025514175
300,1.9736842105263157,3.4248301132958416,3.8852411674446655e-05,10.990712074303406,2.7582939383545275,0.0002827732028423555
400,2.5541795665634677,3.4197081666483915,3.7264173953396624e-05,14.628482972136222,2.574330478810528,0.000268839691772028
500,3.0959752321981426,3.4147925809086375,3.579421044006157e-05,17.53095975232198,2.4116949362571285,0.000252386390525766
600,3.4442724458204332,3.410096352762122,3.443129860618928e-05,20.6656346749226,2.2688977459932693,0.0002343093482931035
700,4.063467492260062,3.4056344314335116,3.3164805328857904e-05,23.68421052631579,2.143596117504623,0.00021596650467109853
800,4.295665634674923,3.401422031926029,3.198598534038887e-05,26.393188854489164,2.032997247784782,0.00019862972786918387
900,4.760061919504644,3.397471071416865,3.088829439565002e-05,29.102167182662537,1.9344638143388657,0.00018280057353200837
1000,5.340557275541796,3.393783138663314,2.986860529604403e-05,31.346749226006192,1.845938310625869,0.00016846744416546138
1100,5.727554179566564,3.3903473378916593,2.8924513846240124e-05,33.243034055727556,1.7659660984629273,0.00015554384283149878
1200,5.882352941176471,3.3871466914838337,2.8049340170760204e-05,35.255417956656345,1.6937603807608024,0.00014361228713532967
1300,6.1532507739938085,3.384164863119223,2.7235105717286805e-05,36.60990712074303,1.6284917478291836,0.00013272096701088347
1400,6.540247678018575,3.3813874048571844,2.6475520333739162e-05,38.54489164086687,1.5691838872060362,0.00012302246202191343
1500,6.84984520123839,3.378799670780432,2.5766014681002162e-05,40.363777089783284,1.5152171701604107,0.00011429582635650792
1600,7.004643962848297,3.3763855075504443,2.5102670488220366e-05,41.60216718266254,1.4662089564795644,0.00010642576185111679
1700,7.159442724458204,3.3741277995096417,2.448199740183804e-05,43.26625386996904,1.4215964896191913,9.935562083588062e-05
1800,7.585139318885449,3.372009701886326,2.390049934211811e-05,44.0015479876161,1.3807782824751555,9.300949346143596e-05
1900,7.7786377708978325,3.3700157433412326,2.3353530973977085e-05,45.12383900928793,1.3431802510311885,8.738400559110976e-05
2000,8.04953560371517,3.3681329529441886,2.2836573229615914e-05,45.89783281733746,1.3084036328507853,8.23415042785118e-05
2100,8.320433436532507,3.366352534883189,2.2344280808752734e-05,46.749226006191954,1.2762436470245089,7.772846448171215e-05
2200,8.513931888544892,3.364672125732021,2.1870192735222966e-05,47.56191950464396,1.2465233864138008,7.348982812995625e-05
2300,8.591331269349846,3.3630969625160994,2.140817239277683e-05,48.529411764705884,1.2190269164851701,6.958741834522024e-05
2400,8.746130030959753,3.361636727564796,2.0955376400689753e-05,49.303405572755416,1.1935842731957433,6.59706893428613e-05
2500,8.939628482972136,3.3602981302422137,2.05137002304019e-05,49.76780185758514,1.1700635022794192,6.263966435871554e-05
2600,9.055727554179567,3.3590795441906263,2.0086562876131796e-05,50.580495356037154,1.1483325532020006,5.9585927208745966e-05
2700,9.210526315789474,3.3579718442269515,1.967628377366856e-05,51.39318885448916,1.12821969817038,5.6803311290092124e-05
2800,9.287925696594428,3.3569623071404924,1.9283281986872544e-05,52.01238390092879,1.109511976955983,5.426774730147115e-05
2900,9.404024767801857,3.356037779303152,1.890676161147199e-05,52.592879256965944,1.0920204409826417,5.196348218477021e-05
3000,9.481424148606811,3.355186616489326,1.854513977476294e-05,52.94117647058823,1.0756029899584296,4.986139920555364e-05
