step,coverage_dm,potential_dm,movement_dm,coverage_sdmd,potential_sdmd,movement_sdmd
0,0.0,3.513831856280056,0.0,0.0,3.513831856280056,0.0
100,1.3724742661075104,3.4989334823779212,7.785646643832238e-05,6.862371330537552,3.048621736706879,0.0005723915293615786
200,2.4399542508577965,3.4857269165352385,7.147081541084137e-05,14.2966069386199,2.663832954155102,0.0005270644327891962
300,3.6218070911170415,3.474177731959017,6.612039121933453e-05,20.930232558139537,2.3637848969999404,0.00045995060861485126
400,4.34616850934045,3.463941167654414,6.162956924260962e-05,26.267632481890963,2.129580783541575,0.00039394455128920376
500,5.032405642394205,3.4547788715300976,5.779026735302732e-05,30.91879527258864,1.9408159877363076,0.0003382570160986597
600,5.794891345787266,3.446543842179782,5.4467856741777184e-05,34.46435379336637,1.7855897111410255,0.0002916952206182355
700,6.290507052992757,3.439131589475365,5.1567278264608746e-05,37.93366374380481,1.657654639355865,0.0002525418665723982
800,6.747998475028593,3.432460335518796,4.900239252951192e-05,41.288600838734276,1.5516460604478501,0.00021838370171439305
900,7.319862752573389,3.4264655126959638,4.669911125025231e-05,44.41479222264582,1.4651562166890024,0.0001897669456359496
1000,7.81547845977888,3.4210978673528216,4.4601855163207515e-05,46.28288219595883,1.3925512086911895,0.00016794399554814657
1100,8.19672131147541,3.416317636756051,4.2678042548271107e-05,47.31223789553946,1.3291727490178151,0.0001514436247901007
1200,8.501715592832634,3.4120860746952517,4.090668881642688e-05,48.83720930232558,1.2745816579591007,0.0001358300839030846
1300,8.882958444529166,3.4083628415094984,3.9266047700933576e-05,50.400304994281356,1.2285529667485244,0.00012195512060665702
1400,9.18795272588639,3.405107792972458,3.773676524943439e-05,51.69653069004956,1.1881396287909267,0.0001121616909997161
1500,9.607319862752574,3.4022825626789888,3.630284999123291e-05,52.91650781547846,1.15209583935614,0.00010326690807664144
1600,10.026686999618757,3.399851077715617,3.495129490267029e-05,54.25085779641632,1.1207389737217037,9.501772129911274e-05
1700,10.255432710636676,3.397779408215748,3.367259714575194e-05,55.127716355318334,1.0934313567305314,8.773261141058673e-05
1800,10.598551277163553,3.396035308735774,3.245977046859204e-05,55.966450629050705,1.0690270794621357,8.179348949524767e-05
1900,10.865421273351124,3.3945880449328016,3.130320120447438e-05,56.46206633625619,1.047411474915616,7.660155074565649e-05
2000,11.170415554708349,3.39340922764611,3.0193625308165088e-05,56.91955775829203,1.027919346758192,7.231791331124122e-05
2100,11.246664125047655,3.3924748653444126,2.9123886302047598e-05,57.60579489134579,1.009790928990623,6.90935208534712e-05
2200,11.513534121235226,3.3917755938368797,2.8079836290619705e-05,57.64391917651544,0.9930568269102102,6.616652843792584e-05
2300,11.81852840259245,3.3913466042067766,2.702901301882142e-05,57.8345406023637,0.9775822415026605,6.346312623125701e-05
2400,12.123522683949677,3.3912448482746984,2.5988069448221512e-05,58.13953488372093,0.9630250901136229,6.0948158038846875e-05
2500,12.276019824628289,3.391460109719191,2.501017828440049e-05,58.52077773541746,0.9487344689685057,5.915159979462949e-05
2600,12.54288982081586,3.391941498184845,2.40956221108048e-05,58.9782691574533,0.9346581166675813,5.756472053461092e-05
2700,12.619138391155166,3.3926711132715064,2.3208097493539983e-05,59.20701486847122,0.9217176059140418,5.487042464022241e-05
2800,12.771635531833779,3.393672573305005,2.2333002425522732e-05,59.81700343118567,0.9101175228598992,5.246070506654739e-05
2900,13.076629813191003,3.3949570360723933,2.1494684239249713e-05,60.12199771254289,0.8998308679456977,4.987360403346325e-05
3000,13.229126953869615,3.39650598910464,2.0701478119010184e-05,60.35074342356081,0.8908117320620423,4.76815439233024e-05
