step,coverage_dm,potential_dm,movement_dm,coverage_sdmd,potential_sdmd,movement_sdmd
0,0.0,3.5461165116791706,0.0,0.0,3.5461165116791706,0.0
100,0.642965204236006,3.5392674287906574,4.0448552653019576e-05,3.479576399394856,3.3044133025891376,0.00029270459304268876
200,1.285930408472012,3.5329587423538062,3.8715434341109524e-05,7.2617246596066565,3.079404645708425,0.00028843481036059634
300,1.8154311649016641,3.527164051755728,3.7120268582563745e-05,10.892586989409985,2.875092639055005,0.00027875745035846046
400,2.3827534039334344,3.5217989424806473,3.567029210179883e-05,14.22087745839637,2.6923547900100315,0.0002652682139836481
500,2.9122541603630863,3.516785647746073,3.4347310405478646e-05,17.927382753403933,2.5302501166450226,0.00024930960750707695
600,3.40393343419062,3.512072852361872,3.313050955401371e-05,20.688350983358546,2.386612563237795,0.00023237633080491743
700,3.7821482602118004,3.50762926571581,3.200507977363752e-05,23.789712556732223,2.25837614582371,0.00021604582743105927
800,4.046898638426626,3.5034321646831996,3.096311337523717e-05,26.399394856278366,2.143082171474621,0.0002007531962512729
900,4.462934947049924,3.4994611103308264,2.9999396713021688e-05,29.12254160363086,2.0391483531861407,0.00018659808295561347
1000,4.878971255673222,3.4956967108051202,2.9107974147987385e-05,31.013615733736764,1.9453986027162935,0.0001732764149573922
1100,5.295007564296521,3.4921210303341654,2.828133337134914e-05,33.01815431164901,1.8609965288298482,0.00016048512985284983
1200,5.446293494704992,3.488717896865076,2.7512494593852094e-05,34.98487140695915,1.784866183233379,0.0001486202709709112
1300,5.673222390317701,3.4854728679032556,2.679532876714308e-05,36.57337367624811,1.7158651161961858,0.0001377191915431922
1400,6.278366111951589,3.4823729992433172,2.6124589873639344e-05,38.46444780635401,1.6530959931727234,0.0001276833020000242
1500,6.354009077155824,3.479406662420275,2.5495395283451752e-05,40.27987897125567,1.5957465269526676,0.0001187129277313043
1600,6.694402420574886,3.4765638384494784,2.4902834207798007e-05,41.56580937972768,1.5430846037191923,0.00011096273038053849
1700,6.9969742813918305,3.4738373183205717,2.4341289740234934e-05,42.662632375189105,1.4946436907679328,0.00010393427750362061
1800,7.186081694402421,3.4712247105782064,2.380425011344985e-05,43.79727685325265,1.4503351419654593,9.70657880948255e-05
1900,7.375189107413011,3.468730197398025,2.32849971316781e-05,44.85627836611195,1.4099532051554449,9.053646723303024e-05
2000,7.753403933434191,3.466364298955722,2.2778156989684945e-05,45.99092284417549,1.3729592100974912,8.484520256144181e-05
2100,7.9803328290468984,3.464140308248904,2.228180337382451e-05,47.314674735249625,1.3388190917927014,7.988914252619261e-05
2200,8.207261724659606,3.462068185093273,2.179796489284896e-05,48.22239031770045,1.3071882014743128,7.5445351064039e-05
2300,8.434190620272314,3.460149879375015,2.133040920280785e-05,48.90317700453858,1.2778144957049116,7.13598393238572e-05
2400,8.585476550680786,3.458379559463103,2.0881596945721084e-05,49.69742813918305,1.250304979985493,6.776789248369284e-05
2500,8.812405446293495,3.4567472649684743,2.0451566530585947e-05,50.56732223903177,1.2240235671991182,6.497521718691989e-05
2600,9.07715582450832,3.4552424016305916,2.0038713827055635e-05,51.32375189107413,1.1986856823495715,6.258904940948686e-05
2700,9.152798789712557,3.4538555507002076,1.9641045756291758e-05,51.77760968229955,1.174801552956863,5.9918620747715245e-05
2800,9.228441754916792,3.4525789062460577,1.9256509652403162e-05,52.231467473524965,1.1527361028069978,5.713236899139644e-05
2900,9.341906202723147,3.451406026649663,1.88835808669853e-05,52.760968229954614,1.1324584803501332,5.440477519670933e-05
3000,9.568835098335855,3.4503313970879597,1.8521204412740564e-05,53.47957639939486,1.1138505477638085,5.1892695872841294e-05
