step,coverage_dm,potential_dm,movement_dm,coverage_sdmd,potential_sdmd,movement_sdmd
0,0.0,3.5257977583809983,0.0,0.0,3.5257977583809983,0.0
100,1.1715797430083144,3.5122431916235026,6.268820482924159e-05,5.782312925170068,3.1346393181991727,0.0004715794236329999
200,2.00302343159486,3.500089686111905,5.8554617436080246e-05,11.715797430083144,2.7955034969084447,0.0004465949078357485
300,2.683295540438398,3.489393535140813,5.4913991661002196e-05,17.535903250188966,2.517142715288596,0.0004070454055683507
400,3.5147392290249435,3.4798422963149394,5.176452633483049e-05,22.52456538170824,2.2917313695700026,0.0003634968407911779
500,4.119425547996976,3.4712239179977944,4.8999402826346616e-05,26.795162509448225,2.107152693546075,0.00032061463598792285
600,4.988662131519274,3.463413158055098,4.655497142516821e-05,30.839002267573697,1.9541604496687663,0.0002815604066927746
700,5.517762660619804,3.4563085678474983,4.438572277072236e-05,34.31594860166289,1.8255358857906359,0.0002479206539028313
800,6.046863189720333,3.449830053953024,4.2440623501219784e-05,37.37717309145881,1.7157334166437386,0.00021936039109214173
900,6.613756613756614,3.4439176551547797,4.068408718677674e-05,39.64474678760393,1.6209133021493163,0.00019511137868536414
1000,7.142857142857143,3.4385180112048044,3.909306806279563e-05,41.345427059712776,1.5387309307530164,0.0001738466101206613
1100,7.63416477702192,3.4335777195442994,3.764845887121795e-05,43.726379440665156,1.4674761745922327,0.00015563765736252
1200,8.087679516250946,3.429046104421911,3.6329794997361416e-05,45.313681027966744,1.4054599873396136,0.00014023496562824518
1300,8.427815570672713,3.4248776728081483,3.511900380541652e-05,46.900982615268326,1.3518754324019417,0.00012689789960265276
1400,8.654572940287226,3.421031636645529,3.400028118212252e-05,48.261526832955404,1.3042992212299516,0.0001163295412420806
1500,8.956916099773242,3.417469917298222,3.2961421533153914e-05,49.130763416477706,1.26092491056483,0.00010786867807163372
1600,9.145880574452002,3.414155206730509,3.199297435069758e-05,50.34013605442177,1.221189436843221,0.00010080291817551645
1700,9.372637944066515,3.4110516928438464,3.1084489353447794e-05,51.32275132275132,1.1860274297094473,9.320812897454341e-05
1800,9.674981103552533,3.408134911219588,3.0218068005967974e-05,52.078609221466365,1.1552434901999271,8.660026974782186e-05
1900,10.052910052910052,3.4054185706400504,2.9356082895190378e-05,52.91005291005291,1.127830833175416,8.110813312006754e-05
2000,10.241874527588813,3.4029741966988953,2.8462043546272104e-05,53.892668178382465,1.1030899126075089,7.64589874584744e-05
2100,10.582010582010582,3.4008800190275346,2.755200034163333e-05,54.346182917611486,1.0802673014981299,7.26795498834492e-05
2200,10.770975056689343,3.3991498685378514,2.6670788537804982e-05,54.83749055177626,1.0593886136226451,6.879172064254714e-05
2300,10.959939531368104,3.3977465756334126,2.583314856820391e-05,55.66893424036281,1.0408087939911832,6.482872583466515e-05
2400,11.148904006046862,3.3966254686160804,2.5032771149229485e-05,56.19803476946334,1.0240044631231005,6.138285818956184e-05
2500,11.300075585789871,3.395751239192031,2.4263383643824575e-05,56.3869992441421,1.0083682802113072,5.8634275131648375e-05
2600,11.45124716553288,3.395097901771872,2.352182033215294e-05,56.802721088435376,0.9936488568257319,5.634005649157398e-05
2700,11.602418745275887,3.3946454344666717,2.2807175897315187e-05,57.29402872260015,0.9798859453675614,5.419922963200872e-05
2800,11.753590325018896,3.3943770031557565,2.2119525575805485e-05,57.82312925170068,0.9671114547865847,5.214022645855497e-05
2900,11.866969009826153,3.3942771343125235,2.1459484036388603e-05,58.276643990929706,0.9552330283744903,5.023279572161611e-05
3000,11.942554799697657,3.3943307234064473,2.08278254018164e-05,58.50340136054422,0.9440062323713567,4.863859025587154e-05
