step,coverage_dm,potential_dm,movement_dm,coverage_sdmd,potential_sdmd,movement_sdmd
0,0.0,3.473994710229268,0.0,0.0,3.473994710229268,0.0
100,0.3850596842510589,3.469442571589507,3.4258515098053474e-05,2.464381979206777,3.2794815081441717,0.00023904050111752125
200,0.8471313053523296,3.4651080049656953,3.2964035769283685e-05,5.929919137466308,3.0964387643555824,0.00023596035816432335
300,1.5402387370042356,3.461064555731511,3.173211451468042e-05,8.625336927223719,2.9279666796230073,0.00022879559901788307
400,1.8867924528301887,3.457333398583019,3.058225035000914e-05,11.320754716981131,2.774675896374387,0.00021945030712501218
500,2.117828263380824,3.453898799529717,2.9514795474816493e-05,14.593762033115134,2.6355477490615535,0.00020935045286855008
600,2.579899884482095,3.4507264483335818,2.8529181115882445e-05,18.059299191374663,2.5091461333586613,0.000198851278900812
700,3.0804774740084713,3.4477785350223136,2.7619657343981247e-05,20.446669233731228,2.3943427577394742,0.00018790982466676477
800,3.504043126684636,3.445023382807357,2.677741660270556e-05,22.75702733923758,2.2902202451531615,0.00017668521080947816
900,3.927608779360801,3.442438966092035,2.5994081777581823e-05,24.64381979206777,2.1958185059188957,0.0001655669621356337
1000,4.3126684636118595,3.4400116255743325,2.5260863257750638e-05,26.87716596072391,2.110004208594933,0.00015496061765796248
1100,4.620716211012707,3.437732664434578,2.4572393497866444e-05,28.7639584135541,2.03156862760407,0.00014517398454463951
1200,4.8517520215633425,3.4355955333097867,2.3924710968137905e-05,30.612244897959183,1.9593774896230967,0.00013639206496010605
1300,5.3523296110897185,3.433594711529262,2.3314491550607063e-05,32.30650750866384,1.8925484192906505,0.0001284753830220028
1400,5.737389295340778,3.431725513682482,2.2738989331120805e-05,33.61571043511744,1.8306905457526323,0.00012099760388379915
1500,6.083943011166731,3.429983607938259,2.2195489797872715e-05,34.92491336157104,1.7737019922333055,0.00011373211493623693
1600,6.430496726992684,3.428364058730617,2.1681577606349006e-05,36.118598382749326,1.7212773785399766,0.00010683744889654603
1700,6.623026569118213,3.4268606493658114,2.119561161859345e-05,37.543319214478245,1.6729924648165444,0.00010038766950852135
1800,6.854062379668848,3.4254660026323194,2.07360236082886e-05,38.968040046207165,1.6283995872646349,9.441946268229804e-05
1900,6.9310743165190605,3.4241722619182617,2.0300920692597586e-05,40.084713130535235,1.5870026587656827,8.901792956361324e-05
2000,7.277628032345014,3.422971841815754,1.9888326240166172e-05,41.23989218328841,1.5484137383405456,8.41293002238151e-05
2100,7.585675779745861,3.421857992263393,1.9496147252776698e-05,42.24104736234116,1.5124453517611205,7.964157035831364e-05
2200,7.77820562187139,3.420825171767952,1.9122175156358927e-05,43.28070850981902,1.479014679292474,7.552826929152629e-05
2300,7.893723527146708,3.4198693028438147,1.8763978994272988e-05,43.97381594147093,1.448053324954193,7.166521653401384e-05
2400,8.124759337697343,3.4189879390446776,1.8419063497269103e-05,44.666923373122835,1.419495544091515,6.794551600636505e-05
2500,8.240277242972661,3.418180294326904,1.80853037244067e-05,45.43704274162495,1.3931744262651693,6.443412807934318e-05
2600,8.355795148247978,3.4174470376043855,1.7761104091431873e-05,46.091644204851754,1.3688472209369507,6.115901444382141e-05
2700,8.471313053523296,3.4167897906432376,1.7445103904277706e-05,46.78475163650366,1.3462712000887855,5.8113025495046765e-05
2800,8.586830958798613,3.416210398433885,1.7136683623210422e-05,47.43935309973046,1.3251462098249056,5.539489675848552e-05
2900,8.81786676934925,3.4157101916030532,1.6835754039340018e-05,47.90142472083173,1.3051471765733595,5.3053570139916915e-05
3000,8.971890643049672,3.415289495131109,1.6542528780964977e-05,48.55602618405853,1.2859932183426468,5.10632211059021e-05
