step,coverage_dm,potential_dm,movement_dm,coverage_sdmd,potential_sdmd,movement_sdmd
0,0.0,3.377900653338482,0.0,0.0,3.377900653338482,0.0
100,1.2093726379440666,3.3667521891613092,8.048759776526139e-05,6.840513983371126,2.904787831661246,0.0005872133577569512
200,2.3431594860166287,3.3569567208439297,7.331384652861787e-05,14.739229024943311,2.52187901812627,0.0005311035485808302
300,3.5903250188964475,3.348537822972043,6.728181263525857e-05,21.768707482993197,2.224558116862571,0.0004593114073543099
400,4.610733182161754,3.3412591606281206,6.220482343690944e-05,26.984126984126984,1.9927546199246409,0.00038959969875667033
500,5.479969765684052,3.3349773072516538,5.7890056709330485e-05,32.16175359032502,1.811279995810275,0.0003292972153708079
600,6.00907029478458,3.3295730712538276,5.4218765749031934e-05,35.33635676492819,1.6664039938092794,0.0002798127586658348
700,6.500377928949358,3.3249222406815733,5.1068785315038645e-05,38.775510204081634,1.5480051915197026,0.00024019346319586438
800,7.294028722600151,3.3209127393381928,4.834503884796236e-05,41.383219954648524,1.4492918791192082,0.00020863805645648782
900,7.747543461829176,3.3174524578629465,4.59608896777606e-05,43.57520786092215,1.3651837300191711,0.0001838626349077611
1000,8.35222978080121,3.314479883151753,4.3830994612391564e-05,45.16250944822374,1.294046049816775,0.00016294367616813353
1100,8.805744520030235,3.311996693683898,4.186663294278818e-05,47.46787603930461,1.2351679888199278,0.0001438134012404672
1200,9.070294784580499,3.310060652833651,4.001965185778979e-05,48.90400604686319,1.1865012035662248,0.00012761509105448413
1300,9.486016628873772,3.3086673301498957,3.8304834237005815e-05,50.642479213907784,1.1451427776567038,0.00011474395650652008
1400,9.901738473167045,3.307745695380329,3.671416341729985e-05,51.58730158730159,1.1089312313730113,0.00010521141631832594
1500,10.393046107331822,3.3072272034280505,3.522369678733389e-05,52.49433106575964,1.0761967873323754,9.766878595536129e-05
1600,10.657596371882086,3.3070618531783222,3.3813461625440235e-05,53.13681027966742,1.046633877283047,9.099102321763139e-05
1700,10.884353741496598,3.3072133441476232,3.2468491777419366e-05,53.93046107331821,1.0206472447424444,8.392006133199326e-05
1800,11.035525321239607,3.3076570903689406,3.117537132368252e-05,54.72411186696901,0.9975966236999968,7.84934147201113e-05
1900,11.300075585789871,3.3083811784444492,2.992312698228181e-05,55.366591080876795,0.9763983285263553,7.432116780297897e-05
2000,11.564625850340136,3.309380512863348,2.8711858984587178e-05,56.046863189720334,0.9575485340174347,7.022460928109552e-05
2100,11.678004535147393,3.310642657577929,2.755192531104959e-05,56.613756613756614,0.9408091329075745,6.661189489618506e-05
2200,11.8291761148904,3.312141055796246,2.6454584818885367e-05,56.91609977324263,0.9263733235088759,6.286465536498972e-05
2300,12.131519274376418,3.3138397555379284,2.5426253946245512e-05,57.44520030234316,0.9135221975696994,5.982858020638299e-05
2400,12.396069538926682,3.3157023896615274,2.4467327995736787e-05,57.86092214663643,0.9017698013343423,5.725642471171711e-05
2500,12.585034013605442,3.317712405306982,2.3559129479688597e-05,58.23885109599395,0.8906454296474621,5.519823064236791e-05
2600,12.736205593348451,3.319907788253956,2.266082404627467e-05,58.46560846560847,0.8797404395124268,5.363985744697346e-05
2700,12.92517006802721,3.322356564843321,2.177524742097056e-05,58.76795162509448,0.868941264985079,5.229058392138045e-05
2800,13.000755857898715,3.3250707051932817,2.0944139942014785e-05,58.99470899470899,0.8582042636814865,5.1163738646666575e-05
2900,13.151927437641723,3.3280174004095544,2.0175127465017845e-05,59.297052154195015,0.8474632576915587,5.0280408157735095e-05
3000,13.189720332577476,3.331171550156158,1.9453326579422185e-05,59.41043083900227,0.8375437846435209,4.890063860191175e-05
