step,coverage_dm,potential_dm,movement_dm,coverage_sdmd,potential_sdmd,movement_sdmd
0,0.0,3.482287631936939,0.0,0.0,3.482287631936939,0.0
100,22.14585719740359,1.9301174148374052,0.0009748140790676112,88.96525391370753,0.3513882254460275,0.0006625688031961258
200,24.66590301641848,1.6658689158728497,0.0004000403634014034,90.64528445971744,0.31159559561889366,0.0002656801665857365
300,24.627720504009165,1.5781759062271776,0.00027011095823930046,91.02710958381061,0.3058825148753268,0.00020592374983538942
400,24.589537991599848,1.5366909122296095,0.00019353395734741572,90.87437953417334,0.30228800950999357,0.00021205296773438287
500,24.78045055364643,1.5081164759001808,0.0001735690282877619,91.14165712103856,0.30220897370392424,0.00018847479904937877
600,24.66590301641848,1.4929400451515165,0.00014257460801426106,91.02710958381061,0.29725644446222454,0.00020249079202418573
700,24.704085528827797,1.483579558792998,0.0001248875125716797,90.98892707140129,0.2876225135014045,0.0002191763773189067
800,24.131347842688047,1.4798521383532461,0.00011938648561519283,91.4471172203131,0.2870784212513122,0.00017936923499533406
900,24.284077892325314,1.4683872215269183,0.00012034025101720384,91.10347460862924,0.2810071291528943,0.0001720614468747459
1000,24.207712867506682,1.4580768476239383,0.0001146611758314741,91.17983963344788,0.27842652972912324,0.00019659331736010944
1100,24.36044291714395,1.4543573150329525,0.00011625119687916249,91.14165712103856,0.2784126878042427,0.00019559208463690802
1200,24.32226040473463,1.4489898062215816,0.00011026762670535114,91.02710958381061,0.2785001465812126,0.00017822175327631586
1300,24.43680794196258,1.4475269231354353,0.00010852622218386635,91.17983963344788,0.278558450489161,0.00017591694308702238
1400,24.55135547919053,1.4446002722176765,0.00010880326483923188,91.29438717067583,0.2786112067102381,0.0002020113013942388
1500,24.284077892325314,1.4446005233029773,0.00010800322074296514,91.56166475754105,0.27836357851416854,0.00017686423333466487
1600,23.940435280641466,1.444745336038882,0.000105816151647744,90.91256204658266,0.27702451505933273,0.00017796443423069902
1700,24.054982817869416,1.4441326838999613,0.00010475209396831786,91.14165712103856,0.27370652571098764,0.0002165105352693916
1800,24.054982817869416,1.4411745090496748,0.00010584804873463054,91.63802978235968,0.27361072129332814,0.0001744486723881311
1900,24.245895379916,1.4397292804269344,0.00010339116629410254,91.48529973272241,0.2737176969646514,0.00016616186480188395
2000,24.169530355097365,1.43967894160844,0.00010405827493738487,91.10347460862924,0.27373170303749234,0.00017620813105249144
2100,24.054982817869416,1.4398329979948823,0.00010260236355236943,91.29438717067583,0.2736337883596924,0.00016535345279086334
2200,24.131347842688047,1.4401198740477246,0.00010218695010494524,90.98892707140129,0.2735771812972096,0.00018394054649435046
2300,24.284077892325314,1.4402051983490753,0.000102295263437785,91.33256968308514,0.2734676786648859,0.00016895575551037037
2400,24.284077892325314,1.4397660586330543,0.00010251404675585528,91.52348224513173,0.27347876545565825,0.00017591010630371818
2500,24.207712867506682,1.4378786583059073,0.00010179172933324515,91.40893470790378,0.27320309185895375,0.0001777468761528574
2600,24.207712867506682,1.4370835077961097,0.00010115456641528277,91.25620465826651,0.2722757762882595,0.0001751511012771027
2700,24.131347842688047,1.4363959427913533,0.00010182479944241767,91.10347460862924,0.26820058124359697,0.0001853052665959209
2800,24.093165330278733,1.4341072098363856,0.00010353156161313207,91.10347460862924,0.26822145543684744,0.00019301267703126224
2900,24.016800305460098,1.433940257851489,0.00010377833250791275,91.56166475754105,0.2682366620998235,0.00016900334338705917
3000,24.054982817869416,1.4335558476212278,0.00010249748573881399,91.37075219549446,0.2683198696983488,0.0001725733542912517
