step,coverage_dm,potential_dm,movement_dm,coverage_sdmd,potential_sdmd,movement_sdmd
0,0.0,3.402723979876769,0.0,0.0,3.402723979876769,0.0
100,0.7598784194528876,3.379576218686891,4.136739770100755e-05,4.407294832826747,3.0464512783298603,0.00041959195950570387
200,1.1018237082066868,3.3570157173717434,4.013699603708618e-05,9.954407294832826,2.7341744839465565,0.00040251157653033463
300,1.5577507598784195,3.3351633343402476,3.891198041655647e-05,14.74164133738602,2.468750600373594,0.0003756837926335916
400,1.9756838905775076,3.3140334036955936,3.774162962878236e-05,19.300911854103344,2.2421075725179156,0.0003479913418895274
500,2.621580547112462,3.2935787298509815,3.663919029063998e-05,23.518237082066868,2.048371500251619,0.0003196976733755048
600,2.9635258358662613,3.273755984554603,3.5588274892041115e-05,27.69756838905775,1.8832790974642657,0.0002916183462769489
700,3.4954407294832825,3.2545445783560827,3.458316469227571e-05,32.180851063829785,1.7426550347053975,0.0002638177855180566
800,3.723404255319149,3.2359317536117307,3.362720320928367e-05,35.67629179331307,1.6217541397277024,0.00023873769594577146
900,4.179331306990881,3.2179014239174792,3.272649117354515e-05,38.44984802431611,1.51783745261571,0.00021523629241503413
1000,4.5592705167173255,3.20042125718113,3.18892513769906e-05,41.33738601823708,1.4289770808450046,0.0001938405393766103
1100,4.977203647416413,3.1834475568871374,3.1111892851804075e-05,43.46504559270517,1.3524550418612713,0.00017503162662987703
1200,5.395136778115502,3.1669396652175803,3.038458520749168e-05,45.59270516717325,1.2854683016354704,0.00015939376676679537
1300,5.813069908814589,3.1508667750537196,2.9697935447537137e-05,47.30243161094225,1.2258727541004066,0.000146326310573358
1400,6.079027355623101,3.1352145669421994,2.903895850753791e-05,48.89817629179331,1.1721946560030072,0.00013544270180423178
1500,6.193009118541034,3.1199896465687345,2.839433059761751e-05,50.72188449848024,1.1236146985564424,0.00012574855574319288
1600,6.5349544072948325,3.1052007404052544,2.7768699080137494e-05,52.317629179331306,1.0802473378755753,0.00011652713145687516
1700,7.02887537993921,3.090835686906623,2.7174753824743652e-05,53.79939209726444,1.041552443399199,0.00010827718773279809
1800,7.142857142857143,3.0768674119296304,2.6615588643100262e-05,55.09118541033435,1.0069273591158074,0.00010085450388334199
1900,7.446808510638298,3.06326816836637,2.608764998316828e-05,56.306990881458965,0.975750008928741,9.444192815898481e-05
2000,7.63677811550152,3.0500145335001254,2.5586490071121503e-05,57.56079027355623,0.947354050689658,8.909919915238425e-05
2100,7.90273556231003,3.0370869756185357,2.5108280114442103e-05,58.43465045592705,0.9214808712145409,8.397742150074159e-05
2200,8.206686930091186,3.0244683847916134,2.4650330616309736e-05,59.11854103343465,0.8984576487271885,7.864612267507754e-05
2300,8.548632218844984,3.012142886958117,2.4211272197541385e-05,60.25835866261398,0.8776487257298833,7.399044482374049e-05
2400,8.738601823708207,3.0000951622555116,2.3790471720351228e-05,60.98024316109422,0.8588362664875229,6.94689672730561e-05
2500,9.042553191489361,2.988310187373039,2.33877540538722e-05,61.51215805471124,0.841917774640711,6.538358303192033e-05
2600,9.384498480243161,2.976773184411014,2.3002419897780182e-05,62.31003039513678,0.826376773124654,6.20565980766055e-05
2700,9.498480243161094,2.9654695753661438,2.2633539887854402e-05,62.765957446808514,0.8118113096834588,5.936656675195104e-05
2800,9.764437689969604,2.9543849057992304,2.2280333528165298e-05,63.33586626139817,0.7979225491454301,5.7181038521379154e-05
2900,10.182370820668693,2.9435049765244385,2.1941698093843866e-05,64.01975683890578,0.7847043480793561,5.512982678821364e-05
3000,10.448328267477203,2.932816898824752,2.161530808639416e-05,64.47568389057751,0.7723020438428825,5.3165000085268784e-05
