step,coverage_dm,potential_dm,movement_dm,coverage_sdmd,potential_sdmd,movement_sdmd
0,0.0,3.403738679249343,0.0,0.0,3.403738679249343,0.0
100,0.30546009927453227,3.389805689239757,2.3568256307071875e-05,2.443680794196258,3.1957477698567827,0.00023902414592666212
200,0.4963726613211149,3.376129833548228,2.319708261754461e-05,5.231004200076365,2.9996433143685364,0.00023842489770909903
300,0.8018327605956472,3.362743409338093,2.2816777331152225e-05,8.323787705231004,2.818922658882252,0.00023363133449074826
400,1.145475372279496,3.349659062768277,2.2436720823222454e-05,11.034746086292477,2.6544081151801633,0.0002261678108992648
500,1.298205421916762,3.336869659463514,2.2064926942953954e-05,14.165712103856434,2.5052827587133706,0.00021710519242252807
600,1.8327605956471935,3.3243586605736093,2.1704568886737035e-05,17.411225658648338,2.370075252501508,0.0002072796264789
700,2.0618556701030926,3.3121087728075067,2.135605148127863e-05,20.007636502481862,2.2471978823120144,0.0001972605677028852
800,2.4054982817869415,3.3001051017321124,2.10192341585076e-05,22.79495990836197,2.135392963299719,0.00018723935151145226
900,2.596410843833524,3.288335298540464,2.0693755889444356e-05,25.391370752195495,2.033471099802767,0.0001774996044184944
1000,2.787323405880107,3.2767893560623733,2.0378971218525e-05,26.918671248568156,1.9402917098659076,0.0001681363226135678
1100,3.016418480336006,3.2654598740197773,2.0072912340804193e-05,28.789614356624664,1.8549514527255688,0.0001591162030201041
1200,3.3218785796105386,3.2543422262344577,1.977358607005016e-05,30.46964490263459,1.776675298844789,0.00015049337219055683
1300,3.4746086292478044,3.243433854913968,1.9479856146198157e-05,32.455135547919056,1.7047072703056627,0.00014234998154013373
1400,3.6273386788850708,3.2327329285913184,1.9191365468932085e-05,34.24971363115693,1.6383716165654527,0.0001347342942150251
1500,3.8946162657502863,3.2222374249104853,1.8907809524945925e-05,35.471554028255056,1.5770828329722764,0.00012768346534614155
1600,4.123711340206185,3.211944893656654,1.8629376970955347e-05,37.03703703703704,1.5204148914418338,0.00012106715889925752
1700,4.238258877434135,3.20185212408236,1.835678320408586e-05,38.144329896907216,1.4679843778482564,0.00011483412451099341
1800,4.4673539518900345,3.191954445602922,1.8091341809922763e-05,39.786177930507826,1.4193737796259653,0.00010905552966163705
1900,4.658266513936617,3.182245298511236,1.783447581218279e-05,41.08438335242459,1.3742851231750015,0.00010367192015273222
2000,5.0019091256204655,3.1727165279316476,1.758723516928942e-05,42.22985872470409,1.332552468017283,9.85373135327986e-05
2100,5.345551737304315,3.163359152119421,1.735005547908445e-05,43.37533409698358,1.293976686925585,9.361663585863028e-05
2200,5.651011836578847,3.154164132784613,1.712280670740465e-05,44.78808705612829,1.2582567055650808,8.897256448741252e-05
2300,5.765559373806797,3.145122894486449,1.6904950351618984e-05,46.08629247804505,1.2250661953670736,8.466583104970215e-05
2400,5.994654448262696,3.1362275781140756,1.6695816217611577e-05,47.30813287514319,1.1941488043443647,8.066994310114309e-05
2500,6.0710194730813285,3.127471112342311,1.6494745993933464e-05,48.37724322260405,1.1653234265741623,7.695725400381162e-05
2600,6.376479572355861,3.1188471926888104,1.6301063563136954e-05,49.293623520427644,1.1383754570780389,7.355006693084902e-05
2700,6.72012218403971,3.110350235844768,1.611413452665874e-05,50.21000381825124,1.113096958317296,7.041144745628233e-05
2800,6.796487208858343,3.1019753574030293,1.5933333101613676e-05,50.97365406643757,1.0893169890228214,6.753968177475771e-05
2900,6.8728522336769755,3.0937184076806132,1.5757975808471226e-05,51.584574264986635,1.0669231453373382,6.492609665327852e-05
3000,6.949217258495609,3.085576082864265,1.5587258665600246e-05,52.348224513172966,1.0458121023331373,6.254225933202341e-05
