step,coverage_dm,potential_dm,movement_dm,coverage_sdmd,potential_sdmd,movement_sdmd
0,0.0,3.543026196076194,0.0,0.0,3.543026196076194,0.0
100,0.26595744680851063,3.536730870368213,2.190981280166099e-05,2.2796352583586628,3.393285379966937,0.00017728154260378685
200,0.7598784194528876,3.5305667026891916,2.1444112633358003e-05,4.103343465045593,3.249605582351699,0.00017735387098803082
300,1.1018237082066868,3.524542879937713,2.099122797195791e-05,6.306990881458966,3.1136007980168827,0.00017534649257545528
400,1.2917933130699089,3.5186581088465285,2.055533086092371e-05,8.966565349544073,2.9860393557460365,0.0001717717230097023
500,1.709726443768997,3.5129040400239506,2.0138689711345815e-05,11.322188449848024,2.8670208878555625,0.00016718484418502195
600,1.8996960486322187,3.5072697292327524,1.9741388107471955e-05,13.753799392097264,2.756232525264822,0.00016202006101369423
700,2.013677811550152,3.5017451283966925,1.936195622488853e-05,15.501519756838906,2.6531752173233714,0.0001565087838480621
800,2.43161094224924,3.496323081237152,1.8998074033214777e-05,17.8951367781155,2.557332490602078,0.00015072383037783026
900,2.621580547112462,3.4909999939860974,1.8647232591132426e-05,19.566869300911854,2.468187058152303,0.0001447416890416973
1000,2.8875379939209727,3.4857754073192795,1.8307379222215017e-05,21.08662613981763,2.385146365248861,0.00013872558804863908
1100,3.229483282674772,3.4806507400399314,1.7977361956669265e-05,23.290273556231003,2.3076087290264624,0.00013279165113634815
1200,3.419452887537994,3.475627700758184,1.7656983950759444e-05,24.582066869300913,2.235045392022991,0.00012703404360103857
1300,3.6474164133738602,3.4707069739365433,1.7346712876343947e-05,25.721884498480243,2.166994449396461,0.00012153445304415587
1400,3.7993920972644375,3.4658875637131388,1.7047242016503922e-05,27.279635258358663,2.103112188710115,0.00011628087098311163
1500,4.027355623100304,3.4611668039142924,1.6759041307353825e-05,28.609422492401215,2.0431812532919267,0.00011121133973845332
1600,4.293313069908814,3.456540788332823,1.6482199625123654e-05,30.357142857142858,1.9870369644312387,0.00010627922880481922
1700,4.4832826747720365,3.4520049282164633,1.621644713292929e-05,31.61094224924012,1.9344804630860442,0.00010150211100322415
1800,4.673252279635259,3.4475544377092846,1.5961327458716808e-05,32.940729483282674,1.8852549110288273,9.694224971592403e-05
1900,4.787234042553192,3.4431846724676616,1.571627511942642e-05,33.890577507598785,1.8390732475959575,9.264410417738928e-05
2000,5.015197568389058,3.4388913288124745,1.5480670397605875e-05,34.954407294832826,1.7956464784726904,8.860495079121432e-05
2100,5.319148936170213,3.434670539616954,1.5253887787351322e-05,36.246200607902736,1.754712536075199,8.478565702510784e-05
2200,5.47112462006079,3.4305189014344304,1.5035381144522137e-05,37.006079027355625,1.7160163036267153,8.119416534090923e-05
2300,5.737082066869301,3.42643345891386,1.482471177538192e-05,38.10790273556231,1.6792805652967384,7.788165962958191e-05
2400,5.851063829787234,3.4224116692368423,1.4621234889024041e-05,39.24772036474164,1.6442668575847466,7.48392749254185e-05
2500,5.9650455927051675,3.4184513709267343,1.4424478514114359e-05,40.08358662613982,1.610846235829724,7.200012214101784e-05
2600,6.117021276595745,3.4145507798545123,1.4234098200882453e-05,40.995440729483285,1.5789613591025098,6.933330143483454e-05
2700,6.193009118541034,3.410708522142642,1.404946468009671e-05,42.02127659574468,1.5485561068395872,6.682797495153352e-05
2800,6.420972644376899,3.4069236887835186,1.387013174410881e-05,42.78115501519757,1.5195782333481775,6.444471546479399e-05
2900,6.572948328267477,3.403195872356732,1.3695464905851333e-05,43.73100303951368,1.492001052682171,6.213577866390518e-05
3000,6.724924012158055,3.3995251411780716,1.3524762425219441e-05,44.30091185410334,1.4658270521065078,5.9873289467527e-05
